name,address,phone_number,url,maps_link
Verde Willamette Street,"1111 Willamette St  Eugene, OR",(458) 205-8056,https://dutchie.com/dispensary/downtown/info,https://www.google.com/maps?q=1111%20Willamette%20St%2C%20Eugene%2C%20OR%2097401
Cookies Eugene,"1158 High St  Eugene, OR",(541) 393-6892,https://dutchie.com/dispensary/higher-ground/info,https://www.google.com/maps?q=1158%20High%20St%2C%20Eugene%2C%20OR%2097401
Jamaica Joel's,"37 W 13th Ave 201 Eugene, OR",(541) 505-8293,https://dutchie.com/dispensary/jamaica-joels/info,https://www.google.com/maps?q=37%20W%2013th%20Ave%2C%20201%2C%20Eugene%2C%20OR%2097401
Chalice Recreational Marijuana Dispensary - The Sorority House,"588 E 11th Ave  Eugene, OR",Not Listed,https://dutchie.com/dispensary/cannabliss-and-co-the-sorority-house/info,https://www.google.com/maps?q=588%20E%2011th%20Ave%2C%20Eugene%2C%20OR%2097401
Happy Haze,"1409 Oak St  Eugene, OR",(541) 250-2332,https://dutchie.com/dispensary/happy-haze/info,https://www.google.com/maps?q=1409%20Oak%20St%2C%20Eugene%2C%20OR%2097401
Peach Cannabis,"1553 Oak St  Eugene, OR",(541) 636-3323,https://dutchie.com/dispensary/kola-cannabis/info,https://www.google.com/maps?q=1553%20Oak%20St%2C%20Eugene%2C%20OR%2097401
Nectar - Eugene 6th,"698 W 6th Ave  Eugene, OR",(541) 636-4735,https://dutchie.com/dispensary/nectar-eugene-whiteaker/info,https://www.google.com/maps?q=698%20W%206th%20Ave%2C%20Eugene%2C%20OR%2097402
Going Green (Eugene),"439 W 1st Ave  Eugene, OR",(541) 735-3521,https://dutchie.com/dispensary/going-green-eugene/info,https://www.google.com/maps?q=439%20W%201st%20Ave%2C%20Eugene%2C%20OR%2097401
Apothca (Eugene),"1205 Alder St  Eugene, OR",(458) 201-7098,https://dutchie.com/dispensary/budzrus1/info,https://www.google.com/maps?q=1205%20Alder%20St%2C%20Eugene%2C%20OR%2097401
Electric Lettuce - Eugene,"1201 W 11th Ave  Eugene, OR",(541) 735-3813,https://dutchie.com/dispensary/electric-lettuce-eugene/info,https://www.google.com/maps?q=1201%20W%2011th%20Ave%2C%20Eugene%2C%20OR%2097402
NoDak Green Prairie,"390 Coburg Rd  Eugene, OR",(541) 505-8740,https://dutchie.com/dispensary/nodak-green-prairie/info,https://www.google.com/maps?q=390%20Coburg%20Rd%2C%20Eugene%2C%20OR%2097401
ADNA,"1681 W 7th Ave  Eugene, OR",(541) 515-6689,https://dutchie.com/dispensary/eugene1/info,https://www.google.com/maps?q=1681%20W%207th%20Ave%2C%20Eugene%2C%20OR%2097402
Eugene OG,"2045 Franklin Blvd  Eugene, OR",(541) 505-7575,https://dutchie.com/dispensary/eugeneog/info,https://www.google.com/maps?q=2045%20Franklin%20Blvd%2C%20Eugene%2C%20OR%2097403
Cannabis On Time,"1985 W 7th Ave  Eugene, OR",(458) 215-4970,https://dutchie.com/dispensary/cannabis-on-time/info,https://www.google.com/maps?q=1985%20W%207th%20Ave%2C%20Eugene%2C%20OR%2097402
Nectar - Eugene River,"340 River Rd  Eugene, OR",(541) 255-2457,https://dutchie.com/dispensary/nectar-river-rd/info,https://www.google.com/maps?q=340%20River%20Rd%2C%20Eugene%2C%20OR%2097404
Next Level Wellness,"2837 Willamette St  Eugene, OR",(541) 515-6514,https://dutchie.com/dispensary/next-level-wellness/info,https://www.google.com/maps?q=2837%20Willamette%20St%2C%20Eugene%2C%20OR%2097405
MOSS CROSSING,"2751 Friendly St  Eugene, OR",(541) 636-3724,https://dutchie.com/dispensary/moss-crossing/info,https://www.google.com/maps?q=2751%20Friendly%20St%2C%20Eugene%2C%20OR%2097405
Phresh Start W 11th,"2270 W 11th Ave  Eugene, OR",(541) 505-7080,https://dutchie.com/dispensary/phresh-start-w11th/info,https://www.google.com/maps?q=2270%20W%2011th%20Ave%2C%20Eugene%2C%20OR%2097402
Terpene Station - Eugene,"645 River Rd  Eugene, OR",(541) 653-8965,https://dutchie.com/dispensary/terpene-station-eugene/info,https://www.google.com/maps?q=645%20River%20Rd%2C%20Eugene%2C%20OR%2097404
Hive Cannabis Connect (Echo Electuary),"2836 W 11th Ave 2 Eugene, OR",(541) 510-1580,https://dutchie.com/dispensary/hive-cannabis-connect-echo-electuary/info,https://www.google.com/maps?q=2836%20W%2011th%20Ave%2C%202%2C%20Eugene%2C%20OR%2097402
Amazon Organics,"3443 Hilyard St  Eugene, OR",(541) 636-4100,https://dutchie.com/dispensary/amazon-organics/info,https://www.google.com/maps?q=3443%20Hilyard%20St%2C%20Eugene%2C%20OR%2097405
Top Crop (Eugene),"3170a W 11th Ave  Eugene, OR",(458) 201-8964,https://dutchie.com/dispensary/top-crop-eugene/info,https://www.google.com/maps?q=3170a%20W%2011th%20Ave%2C%20Eugene%2C%20OR%2097402
Track Town Collective,"3675 Franklin Blvd  Eugene, OR",(541) 654-0452,https://dutchie.com/dispensary/track-town-collective/info,https://www.google.com/maps?q=3675%20Franklin%20Blvd%2C%20Eugene%2C%20OR%2097403
Green Health,"607 OR-99  Eugene, OR",(458) 221-1861,https://dutchie.com/dispensary/green-health-eugene/info,https://www.google.com/maps?q=607%20OR-99%2C%20Eugene%2C%20OR%2097402
The Greener Side,"1407 River Rd  Eugene, OR",(541) 345-8904,https://dutchie.com/dispensary/the-greener-side1/info,https://www.google.com/maps?q=1407%20River%20Rd%2C%20Eugene%2C%20OR%2097404
Redbarn Dispensary - Springfield,"1045 Gateway Loop  Springfield, OR",(541) 844-1999,https://dutchie.com/dispensary/redbarn-dispensary-springfield/info,https://www.google.com/maps?q=1045%20Gateway%20Loop%2C%20Springfield%2C%20OR%2097477
Verde Obie Street,"1000 Obie St a Eugene, OR",(458) 205-8056,https://dutchie.com/dispensary/eugene/info,https://www.google.com/maps?q=1000%20Obie%20St%2C%20a%2C%20Eugene%2C%20OR%2097402
SugarTop Buddery - Delivery,"1299 Ocean St  Eugene, OR",(541) 972-3849,https://dutchie.com/dispensary/sugar-top-buddery-delivery/info,https://www.google.com/maps?q=1299%20Ocean%20St%2C%20Eugene%2C%20OR%2097402
Sweet Tree Farms,"4097 W 11th Ave  Eugene, OR",(541) 246-8075,https://dutchie.com/dispensary/sweet-tree-farms1/info,https://www.google.com/maps?q=4097%20W%2011th%20Ave%2C%20Eugene%2C%20OR%2097402
Oregon's Green Rush,"2644 River Rd  Eugene, OR",(541) 653-8523,https://dutchie.com/dispensary/oregons-green-rush-/info,https://www.google.com/maps?q=2644%20River%20Rd%2C%20Eugene%2C%20OR%2097404
TJ'S Organic Provisions,"1910 Empire Park Dr  Eugene, OR",(541) 654-0595,https://dutchie.com/dispensary/tjs-organic-provisions/info,https://www.google.com/maps?q=1910%20Empire%20Park%20Dr%2C%20Eugene%2C%20OR%2097402
Cannabis LLC,"1936 Main St  Springfield, OR",(541) 505-9971,https://dutchie.com/dispensary/cannabis-llc/info,https://www.google.com/maps?q=1936%20Main%20St%2C%20Springfield%2C%20OR%2097477
Old School Bliss,"2090 Olympic St  Springfield, OR",(458) 215-4561,https://dutchie.com/dispensary/old-school-bliss/info,https://www.google.com/maps?q=2090%20Olympic%20St%2C%20Springfield%2C%20OR%2097477
Phresh Start Springfield,"1623 21st St  Springfield, OR",(541) 357-4271,https://dutchie.com/dispensary/phresh-start-springfield/info,https://www.google.com/maps?q=1623%2021st%20St%2C%20Springfield%2C%20OR%2097477
Deep Roots Cannabis (Springfield),"2155 Olympic St  Springfield, OR",(541) 636-4548,https://dutchie.com/dispensary/deep-roots-springfield/info,https://www.google.com/maps?q=2155%20Olympic%20St%2C%20Springfield%2C%20OR%2097477
Substance (Olympic),"2329 Olympic St  Springfield, OR",(541) 317-1814,https://dutchie.com/dispensary/substance-or-olympic/info,https://www.google.com/maps?q=2329%20Olympic%20St%2C%20Springfield%2C%20OR%2097477
Phresh Start Barger,"4925 Barger Dr  Eugene, OR",(541) 357-5683,https://dutchie.com/dispensary/phresh-start-barger/info,https://www.google.com/maps?q=4925%20Barger%20Dr%2C%20Eugene%2C%20OR%2097402
Mood Fine Cannabis,"40 River Loop 2 B Eugene, OR",(458) 215-4942,https://dutchie.com/dispensary/mood-fine-cannabis/info,https://www.google.com/maps?q=40%20River%20Loop%202%2C%20B%2C%20Eugene%2C%20OR%2097404
Nectar - Springfield,"3650 Main St  Springfield, OR",(541) 654-8136,https://dutchie.com/dispensary/nectar-springfield/info,https://www.google.com/maps?q=3650%20Main%20St%2C%20Springfield%2C%20OR%2097478
Good Karma - Springfield,"3332 Main St  Springfield, OR",(541) 246-5914,https://dutchie.com/dispensary/good-karma1/info,https://www.google.com/maps?q=3332%20Main%20St%2C%20Springfield%2C%20OR%2097478
Redbarn Dispensary - Main St.,"4360 Main St  Springfield, OR",(541) 492-0334,https://dutchie.com/dispensary/redbarn-dispensary-main-st/info,https://www.google.com/maps?q=4360%20Main%20St%2C%20Springfield%2C%20OR%2097478
Smooth Roots Veneta,"25805 OR-126 b Veneta, OR",(458) 207-9189,https://dutchie.com/dispensary/smooth-roots-vaneta/info,https://www.google.com/maps?q=25805%20OR-126%2C%20b%2C%20Veneta%2C%20OR%2097487
Mr. Nice Guy (Veneta),"25561 OR-126  Veneta, OR",(458) 207-9074,https://dutchie.com/dispensary/mr-nice-guy-veneta/info,https://www.google.com/maps?q=25561%20OR-126%2C%20Veneta%2C%20OR%2097487
Oregon's Herbal Remedies,"88344 Territorial Hwy  Veneta, OR",(541) 935-9618,https://dutchie.com/dispensary/oregons-herbal-remedies/info,https://www.google.com/maps?q=88344%20Territorial%20Hwy%2C%20Veneta%2C%20OR%2097487
Breeze Botanicals - Gold Hill Store,"315 2nd Ave  Gold Hill, OR",(541) 855-8797,https://dutchie.com/dispensary/breeze-botanicals/info,https://www.google.com/maps?q=315%202nd%20Ave%2C%20Gold%20Hill%2C%20OR%2097525
The Arboretum,"1541 US-101  Florence, OR",(541) 991-3751,https://dutchie.com/dispensary/the-arboretum/info,https://www.google.com/maps?q=1541%20US-101%2C%20Florence%2C%20OR%2097439
Top Shelf Wellness Center (White City),"7162 Crater Lake Hwy  White City, OR",(541) 879-0925,https://dutchie.com/dispensary/top-shelf-wellness-center-white-city/info,https://www.google.com/maps?q=7162%20Crater%20Lake%20Hwy%2C%20White%20City%2C%20OR%2097503
SkunkRx,"8979 Rogue River Hwy  Grants Pass, OR",(541) 299-0599,https://dutchie.com/dispensary/skunkrx/info,https://www.google.com/maps?q=8979%20Rogue%20River%20Hwy%2C%20Grants%20Pass%2C%20OR%2097527
Diamond Cannabis,"300 SW 6th St  Grants Pass, OR",(541) 916-8355,https://dutchie.com/dispensary/diamond-cannabis1/info,https://www.google.com/maps?q=300%20SW%206th%20St%2C%20Grants%20Pass%2C%20OR%2097526
Nectar - Grants Pass,"162 NE Beacon Dr  Grants Pass, OR",(541) 226-9344,https://dutchie.com/dispensary/nectar-grants-pass/info,https://www.google.com/maps?q=162%20NE%20Beacon%20Dr%2C%20Grants%20Pass%2C%20OR%2097526
Zuni Products,"3540 Demaray Dr b Grants Pass, OR",(800) 420-6670,https://dutchie.com/dispensary/zuni-products/info,https://www.google.com/maps?q=3540%20Demaray%20Dr%2C%20b%2C%20Grants%20Pass%2C%20OR%2097527
Tumbleweed Cannabis Co,"310 US-20  Hines, OR",(541) 573-1399,https://dutchie.com/dispensary/tumbleweed-cannabis-co/info,https://www.google.com/maps?q=310%20US-20%2C%20Hines%2C%20OR%2097738
Main Street Marijuana Orchards,"12300 NE Fourth Plain Blvd  Vancouver, WA",(360) 729-7125,https://dutchie.com/dispensary/main-street-marijuana-orchards/info,https://www.google.com/maps?q=12300%20NE%20Fourth%20Plain%20Blvd%2C%20Vancouver%2C%20WA%2098682
Orchards Cannabis Market,"NE 65th St  Vancouver, WA",(360) 258-1880,https://dutchie.com/dispensary/orchards-cannabis-market/info,https://www.google.com/maps?q=%20NE%2065th%20St%2C%20Vancouver%2C%20WA%2098682
Gorge Greenery,"13 Oak St  Hood River, OR",(541) 436-4647,https://dutchie.com/dispensary/gorge-greenery/info,https://www.google.com/maps?q=13%20Oak%20St%2C%20Hood%20River%2C%20OR%2097031
Chalice Recreational Marijuana Dispensary - Northeast Salem/Lansing,"1803 Lansing Ave NE  Salem, OR",(971) 599-5883,https://dutchie.com/dispensary/homegrown-oregon-lansing/info,https://www.google.com/maps?q=1803%20Lansing%20Ave%20NE%2C%20Salem%2C%20OR%2097301
The Rock Dispensary,"1911 Lancaster Dr NE  Salem, OR",(503) 385-8451,https://dutchie.com/dispensary/the-rock-dispensary/info,https://www.google.com/maps?q=1911%20Lancaster%20Dr%20NE%2C%20Salem%2C%20OR%2097305
The Joint on Market,"3270 Market St NE  Salem, OR",(971) 304-7131,https://dutchie.com/dispensary/the-joint-on-market/info,https://www.google.com/maps?q=3270%20Market%20St%20NE%2C%20Salem%2C%20OR%2097301
Mr. Nice Guy (Salem - Market St.),"2794 Market St NE  Salem, OR",(971) 915-2938,https://dutchie.com/dispensary/mr-nice-guy-salem-market-st/info,https://www.google.com/maps?q=2794%20Market%20St%20NE%2C%20Salem%2C%20OR%2097301
Truth Lancaster,"1735 Lancaster Dr NE  Salem, OR",(503) 967-6010,https://dutchie.com/dispensary/truth-dispensary/info,https://www.google.com/maps?q=1735%20Lancaster%20Dr%20NE%2C%20Salem%2C%20OR%2097305
Mary Jane's Farmacy,"1729 Center St NE #170 Salem, OR",(503) 586-3349,https://dutchie.com/dispensary/mary-janes-farmacy/info,https://www.google.com/maps?q=1729%20Center%20St%20NE%2C%20%23170%2C%20Salem%2C%20OR%2097301
Green Cross Cannabis Emporium (Center St NE),"1695 Center St NE  Salem, OR",(971) 304-7614,https://dutchie.com/dispensary/green-cross-cannabis-emporium-center-st-ne/info,https://www.google.com/maps?q=1695%20Center%20St%20NE%2C%20Salem%2C%20OR%2097301
Truth Center Street,"2345 Center St NE  Salem, OR",(503) 339-7365,https://dutchie.com/dispensary/truth-dispensary-2/info,https://www.google.com/maps?q=2345%20Center%20St%20NE%2C%20Salem%2C%20OR%2097301
Club Pitbull,"1860 State St  Salem, OR",(503) 385-1785,https://dutchie.com/dispensary/chronic-west/info,https://www.google.com/maps?q=1860%20State%20St%2C%20Salem%2C%20OR%2097301
LiveWell Cannabis Dispensary (Hawthorne),"696 Hawthorne Ave NE  Salem, OR",(971) 273-0940,https://dutchie.com/dispensary/livewell-cannabis-dispensary-hawthorne/info,https://www.google.com/maps?q=696%20Hawthorne%20Ave%20NE%2C%20Salem%2C%20OR%2097301
Hall Of Strains,"2595 State St  Salem, OR",(971) 283-0703,https://dutchie.com/dispensary/hall-of-strains/info,https://www.google.com/maps?q=2595%20State%20St%2C%20Salem%2C%20OR%2097310
The Joint on State,"2350 State St  Salem, OR",(503) 990-6723,https://dutchie.com/dispensary/the-joint-on-state/info,https://www.google.com/maps?q=2350%20State%20St%2C%20Salem%2C%20OR%2097301
Preserve Oregon,"1201 Commercial St SE  Salem, OR",(971) 719-2914,https://dutchie.com/dispensary/preserve-oregon/info,https://www.google.com/maps?q=1201%20Commercial%20St%20SE%2C%20Salem%2C%20OR%2097302
OG Collective - Cross St,"1255 Cross St SE  Salem, OR",(503) 689-1235,https://dutchie.com/dispensary/og-collective-cross-st/info,https://www.google.com/maps?q=1255%20Cross%20St%20SE%2C%20Salem%2C%20OR%2097302
THC Recreation Station Salem,"1295 Oxford St SE  Salem, OR",(503) 391-8214,https://dutchie.com/dispensary/thc-recreation-station-salem/info,https://www.google.com/maps?q=1295%20Oxford%20St%20SE%2C%20Salem%2C%20OR%2097302
The Chronic on Commercial,"3024 Commercial St SE  Salem, OR",(503) 991-5062,https://dutchie.com/dispensary/the-chronic-on-commercial/info,https://www.google.com/maps?q=3024%20Commercial%20St%20SE%2C%20Salem%2C%20OR%2097302
Nectar - Salem Commercial,"3514 Commercial St SE  Salem, OR",(503) 990-6667,https://dutchie.com/dispensary/nectar-salem-commercial/info,https://www.google.com/maps?q=3514%20Commercial%20St%20SE%2C%20Salem%2C%20OR%2097302
OG Collective - Commercial St,"3537 Commercial St SE  Salem, OR",(971) 720-1560,https://dutchie.com/dispensary/og-collective-commercial-st/info,https://www.google.com/maps?q=3537%20Commercial%20St%20SE%2C%20Salem%2C%20OR%2097302
Good Karma - Commercial St.,"3755 Commercial St SE  Salem, OR",(503) 990-8720,https://dutchie.com/dispensary/good-karma/info,https://www.google.com/maps?q=3755%20Commercial%20St%20SE%2C%20Salem%2C%20OR%2097302
Herbal Remedies,"3940 Commercial St SE  Salem, OR",(503) 385-1010,https://dutchie.com/dispensary/herbal-remedies/info,https://www.google.com/maps?q=3940%20Commercial%20St%20SE%2C%20Salem%2C%20OR%2097302
Nectar - Salem Liberty,"4142 Liberty Rd S  Salem, OR",(971) 707-4184,https://dutchie.com/dispensary/nectar-salem/info,https://www.google.com/maps?q=4142%20Liberty%20Rd%20S%2C%20Salem%2C%20OR%2097302
Astral Market,"4560 Commercial St SE  Salem, OR",(503) 506-0607,https://dutchie.com/dispensary/astral-market/info,https://www.google.com/maps?q=4560%20Commercial%20St%20SE%2C%20Salem%2C%20OR%2097302
Green Cross Cannabis Emporium (Commercial St),"4550 Commercial St SE  Salem, OR",(503) 339-7158,https://dutchie.com/dispensary/green-cross-cannabis-commercial-st/info,https://www.google.com/maps?q=4550%20Commercial%20St%20SE%2C%20Salem%2C%20OR%2097302
Salem Organics,"4980 Commercial St SE  Salem, OR",(971) 707-4527,https://dutchie.com/dispensary/salem-organics/info,https://www.google.com/maps?q=4980%20Commercial%20St%20SE%2C%20Salem%2C%20OR%2097302
M.C. Spectrum,"5757 Commercial St SE  Salem, OR",(971) 901-5027,https://dutchie.com/dispensary/mc-spectrum/info,https://www.google.com/maps?q=5757%20Commercial%20St%20SE%2C%20Salem%2C%20OR%2097306
The Lucky Leaf,"208 Jersey St  Silverton, OR",(503) 874-4788,https://dutchie.com/dispensary/the-lucky-leaf/info,https://www.google.com/maps?q=208%20Jersey%20St%2C%20Silverton%2C%20OR%2097381
Silver Creek Dispensary,"307 E Main St  Silverton, OR",(503) 874-4630,https://dutchie.com/dispensary/silver-creek-dispensary/info,https://www.google.com/maps?q=307%20E%20Main%20St%2C%20Silverton%2C%20OR%2097381
Knotty Leaves,"769 N Main St Suite C Independence, OR",(503) 837-0048,https://dutchie.com/dispensary/knotty-leaves/info,https://www.google.com/maps?q=769%20N%20Main%20St%2C%20Suite%20C%2C%20Independence%2C%20OR%2097351
OG Collective - Monmouth,"142 Pacific Hwy W  Monmouth, OR",(503) 837-0450,https://dutchie.com/dispensary/og-collective-monmouth/info,https://www.google.com/maps?q=142%20Pacific%20Hwy%20W%2C%20Monmouth%2C%20OR%2097361
Monmouth Cannabis,"210 Pacific Hwy W  Monmouth, OR",(503) 551-9232,https://dutchie.com/dispensary/monmouth-cannabis1/info,https://www.google.com/maps?q=210%20Pacific%20Hwy%20W%2C%20Monmouth%2C%20OR%2097361
High Lakes Cannabis Co (Hwy 97),"3945 The Dalles-California Hwy  Klamath Falls, OR",(541) 591-1417,https://dutchie.com/dispensary/high-lakes-cannabis-co-hwy-97/info,https://www.google.com/maps?q=3945%20The%20Dalles-California%20Hwy%2C%20Klamath%20Falls%2C%20OR%2097601
High Lakes Cannabis Co. (Maywood),"2820 Maywood Dr  Klamath Falls, OR",(541) 591-1136,https://dutchie.com/dispensary/high-lakes-cannabis-co-maywood/info,https://www.google.com/maps?q=2820%20Maywood%20Dr%2C%20Klamath%20Falls%2C%20OR%2097601
House of Hash - La Pine,"51456 US-97 #3 La Pine, OR",(541) 907-1857,https://dutchie.com/dispensary/house-of-hash-la-pine/info,https://www.google.com/maps?q=51456%20US-97%2C%20%233%2C%20La%20Pine%2C%20OR%2097739
HD Botanicals,"51366 US-97  La Pine, OR",(541) 536-0432,https://dutchie.com/dispensary/hd-botanicals/info,https://www.google.com/maps?q=51366%20US-97%2C%20La%20Pine%2C%20OR%2097739
Hyroot Organics,"52410 River Pine Rd  La Pine, OR",(541) 536-6218,https://dutchie.com/dispensary/hyroot-organics/info,https://www.google.com/maps?q=52410%20River%20Pine%20Rd%2C%20La%20Pine%2C%20OR%2097739
Paka House Cannabis (La Pine),"52690 US-97  La Pine, OR",Not Listed,https://dutchie.com/dispensary/paka-house-lapine/info,https://www.google.com/maps?q=52690%20US-97%2C%20La%20Pine%2C%20OR%2097739
Cannabis Nation (Sunriver),"56789 Lunar Dr  Bend, OR",(541) 241-7380,https://dutchie.com/dispensary/cannabis-nation-sunriver/info,https://www.google.com/maps?q=56789%20Lunar%20Dr%2C%20Bend%2C%20OR%2097707
The New Amsterdam - Lakeview,"15 N F St  Lakeview, OR",(541) 947-3227,https://dutchie.com/dispensary/the-new-amsterdam-lakeview/info,https://www.google.com/maps?q=15%20N%20F%20St%2C%20Lakeview%2C%20OR%2097630
"Buds4U (Lakeside, OR)","72217 US-101  Lakeside, OR",(541) 759-1200,https://dutchie.com/dispensary/buds4u-lakesid-or/info,https://www.google.com/maps?q=72217%20US-101%2C%20Lakeside%2C%20OR%2097449
